VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments
oTObxd-ApOg,https://www.youtube.com/watch?v=oTObxd-ApOg,UCIh3oFRVVdp0ADYytOpTiUA,Vietduc duoc,Personal,Nguyên nhân  triệu chứng bệnh đái tháo đường type 1 và type 2,1,996,550,2014-03-19T08:44:27Z,3M40S,0
qQppW68_LqA,https://www.youtube.com/watch?v=qQppW68_LqA,UC6K8hdDjICkpirLc2QlnYxQ,Nga Vo,Personal,"Bệnh tiểu đường type 2: Nguyên nhân, biến chứng và phòng bệnh",2,1100,28,2020-05-27T03:44:13Z,9M21S,0
Ehcz5VNs3Yg,https://www.youtube.com/watch?v=Ehcz5VNs3Yg,UCwpYXqYAVlla9N87T1V3UOw,GIÁ NHƯ,Personal,"CÂU HỎI TĐ GIÁ NHƯ SỐ 30: ""BN ĐTĐ TYPE 1 ĐAU ĐẦU, HỐC MẮT, CÓ PHẢI BIẾN CHỨNG BỆNH?""",0,165,1,2021-09-06T04:34:27Z,1M18S,0
p25MtM_i730,https://www.youtube.com/watch?v=p25MtM_i730,UC6DnHwhZi-TTKnUiEkU-HDQ,Hệ Thống Sản Phẩm Khoa Học Viện CN Thực Phẩm,Personal,ĐƯỜNG AN FIRI - Các biến chứng nguy hiểm của tiểu đường và tư vấn liều dùng phù hợp,2,199,100,2020-06-02T01:31:41Z,6M54S,1
ct4aNBCfeN4,https://www.youtube.com/watch?v=ct4aNBCfeN4,UCvQdeOPf0LBXZUOp55Z7bdQ,Mary Comeau,Personal,My PDM keeps dying on me 😤 #t1d #typeonediabetes #diabetes #omnipod #youtubeshorts,0,1050000,237196,2025-07-16T23:45:03Z,57S,110
Xq4qMStumzU,https://www.youtube.com/watch?v=Xq4qMStumzU,UCwpYXqYAVlla9N87T1V3UOw,GIÁ NHƯ,Personal,"CÂU HỎI TĐ GIÁ NHƯ SỐ 30:""BN ĐTĐ TYPE 1 NÊN DÙNG PHƯƠNG PHÁP NÀO ĐỂ TRÁNH THAI?""",0,165,0,2021-09-06T04:33:33Z,3M45S,0
-YoiITOfTeY,https://www.youtube.com/watch?v=-YoiITOfTeY,UCPmJE4hKb9l120G0Mx_kWag,b da,Personal,giải pháp cho người tiểu đường type1- type2,0,0,1,2021-04-22T08:42:49Z,4M35S,0
RLRyai0E5QA,https://www.youtube.com/watch?v=RLRyai0E5QA,UCp6mBHzWMjnGr7Bi9jDG9mQ,Quang Huy,Personal,Cách trị TIỂU ĐƯỜNG TYPE 2 đơn giản nhất!!,0,30,5,2024-09-07T16:00:44Z,4M1S,0
jSOMJ7Vr6FE,https://www.youtube.com/watch?v=jSOMJ7Vr6FE,UCSbI2mPWnoAeElYtMSRX0Ow,Dược Sĩ Gia Đình,Personal,3 Sai Lầm Thường Gặp Trong Điều Trị Tiểu Đường,5,230,23,2024-04-16T07:57:20Z,4M11S,1
Fw7Vsncg_aA,https://www.youtube.com/watch?v=Fw7Vsncg_aA,UC5MkhMFYJKgsY0x7Hl6nIyA,Annhienvg,Personal,Tiểu đường tuýp 2 là gì? Tiểu đường tuýp 1 là gì?,2,415,64,2025-07-30T01:45:03Z,8M,0
zciWE8RxaLo,https://www.youtube.com/watch?v=zciWE8RxaLo,UCmL5XFrOPUPfPznIVsUcTMA,ĐÔNG DƯỢC NESFACO,Personal,Type 1 và type 2 cái nào nặng hơn #bepharin #tiểuđường #apharin 0866.626.768 có zalo,14,11500,689,2025-01-23T01:53:03Z,1M25S,0
oLbJFQ2w1tM,https://www.youtube.com/watch?v=oLbJFQ2w1tM,UCbASh_T7D9xeezVtyiKt6CA,Khanh Duong,Personal,Video 9 _ Phát đồ điều trị đái tháo đường type 2 của ADA,942,78900,65398,2023-02-24T06:19:52Z,1H37M27S,50
JfwadrYPpUY,https://www.youtube.com/watch?v=JfwadrYPpUY,UCAgehYjUxNc7vHpf3F06mXQ,Video AloBacsi,Personal,Ngày Đái tháo đường Thế giới 14/11: Chăm sóc và kiểm soát đái tháo đường type 1 ở trẻ em,4,1650000,499,2023-11-14T04:00:07Z,14M43S,0
9NMEHD-kn58,https://www.youtube.com/watch?v=9NMEHD-kn58,UCwpYXqYAVlla9N87T1V3UOw,GIÁ NHƯ,Personal,"CÂU HỎI TĐ GIÁ NHƯ SỐ 30: ""BỆNH ĐTĐ TYPE 1 CÓ THỂ CHUYỂN QUA UỐNG THUỐC?""",0,165,0,2021-09-06T04:41:40Z,2M13S,0
Ug5PsQv1xuA,https://www.youtube.com/watch?v=Ug5PsQv1xuA,UCeqdeIWHqCoD2jaT1YpvSOg,ZEN VN,Personal,Phân biệt tiểu đường tuýp 1 và tiểu đường tuýp 2,0,11500,66,2022-08-28T04:30:04Z,2M34S,0
HnMzGjyPqVA,https://www.youtube.com/watch?v=HnMzGjyPqVA,UCB4HZL7m4x-ghBIJWEfCg5Q,Dược Sĩ Bình,Personal,Bệnh Tiểu Đường Là Gì,1,14900,180,2023-08-20T02:00:12Z,40S,0
tPdMlhKCba8,https://www.youtube.com/watch?v=tPdMlhKCba8,UCm20vZSKF5kamgM3qXbioiA,YF-K47 Nguyễn Nhật Minh,Personal,1  ĐÁI THÁO ĐƯỜNG TYPE 1 - HN 2023,0,133,5,2025-05-21T16:42:01Z,6M32S,0
rZnGTZZaeG4,https://www.youtube.com/watch?v=rZnGTZZaeG4,UCSlOUJFtnuwg37jIXOdSFCg,Khí Công Nghiệp 263,Personal,BỆNH TIỂU ĐƯỜNG TUÝP 1 LÀ GÌ ? // Khí Công Nghiệp 263,2,857,534,2021-03-27T02:09:09Z,1M4S,0
JQEE_qjeZ2g,https://www.youtube.com/watch?v=JQEE_qjeZ2g,UCM0vbODc82L5yKocmZ_HNcA,Dr CƯỜNG - Cậy Tâm Đường Nghệ An,Personal,ADA 2015: VIDEO 3 - Điều trị Đái tháo đường type 1,0,282,6,2023-01-28T11:33:02Z,1H41M43S,0
hmSaSe_dgA0,https://www.youtube.com/watch?v=hmSaSe_dgA0,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,BẠN CÓ BIẾT BỆNH TIỂU ĐƯỜNG CÓ BAO NHIÊU LOẠI #shorts #thsbsphananhtuanofficial  #tieuduong,12,7070,245,2023-08-27T11:30:28Z,36S,0
x6w05I_xDWA,https://www.youtube.com/watch?v=x6w05I_xDWA,UCYHzHDXngnB7jkmcQgXwE0w,Hello Bacsi,Personal,Trẻ mắc bệnh đái tháo đường type 1 tăng,2,4950,124,2024-08-29T14:00:59Z,57S,0
nY2rUSMQyyI,https://www.youtube.com/watch?v=nY2rUSMQyyI,UCKEaz2zAUotAMW2MQ8T2_Zw,Tieuduong Asia,Personal,Tiểu Đường Tuýp 1 Là Gì?,3,243,167,2019-07-20T07:50:30Z,2M5S,0
pMTQFoqLUSk,https://www.youtube.com/watch?v=pMTQFoqLUSk,UC3t62pgb20JHXkK_IQvFA9g,DR. SHARE,Personal,ADA - Video 3: Điều trị Đái tháo đường type 1,19,18600,784,2015-01-15T14:37:06Z,1H41M43S,18
uEF8zLIDB_I,https://www.youtube.com/watch?v=uEF8zLIDB_I,UCp6mBHzWMjnGr7Bi9jDG9mQ,Quang Huy,Personal,Cách trị TIỂU ĐƯỜNG TYPE 2 đơn giản nhất!!,3,30,142,2024-09-07T16:05:59Z,41S,0
6G1O9_xixbQ,https://www.youtube.com/watch?v=6G1O9_xixbQ,UCEy_yfOwqWEQC-tTUa5O2tw,MUA AN TOÀN,Personal,Bệnh tiểu đường tuýp(type) 1 - tuýp 2 là gì? Có nguy hiểm không?,8,961,88,2020-03-29T10:06:58Z,5M50S,0
hMrFv0dOC_g,https://www.youtube.com/watch?v=hMrFv0dOC_g,UCAZkb0cOlIpdd1qQNiSeOoA,Sức khỏe và cuộc sống,Personal,Tiểu đường type 2 có chữa được không #tieuduong #tieuduongtuyp2 #daithaoduong #suckhoe #Bacsihuyen,1,233,36,2024-08-01T00:00:30Z,52S,0
4VZMlCcgV7A,https://www.youtube.com/watch?v=4VZMlCcgV7A,UCh4APcDz4HjbiAKCjRqIf4Q,Juliet Store NL,Personal,🔴[CHÍNH HÃNG] HERBAL GLUCOACTIVE ĐẬP TAN NỖI LO TIỂU ĐƯỜNG ỔN ĐỊNH ĐƯỜNG HUYẾT TYPE 1&2 HỘP 30 VIÊN.,3,1200,412,2021-09-09T04:27:45Z,23S,3
U_LmADm4aAQ,https://www.youtube.com/watch?v=U_LmADm4aAQ,UCKEaz2zAUotAMW2MQ8T2_Zw,Tieuduong Asia,Personal,Bệnh Tiểu Đường Tuýp 1 Là Gì?,27,243,236,2019-07-17T10:04:42Z,4M35S,4
Ugai90ZMWI0,https://www.youtube.com/watch?v=Ugai90ZMWI0,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,Người Bệnh Tiểu Đường Khi Nào Cần Tiêm Insulin ? Đây Là Câu Trả Lời Ai Cũng Phải Biết Sớm,27,103000,2955,2021-10-17T10:45:00Z,12M41S,1
dAN6iy0IEzo,https://www.youtube.com/watch?v=dAN6iy0IEzo,UC-c1TX2LiWJmhm6duI5Rd-w,BÁC SĨ TRẦN MINH OFFICIAL,Organization,5 Thực Phẩm Người Bị Tiểu Đường Hạn Chế Dùng Trong Dịp Tết | Bác Sĩ Trần Minh,77,261000,1196,2024-02-13T12:00:12Z,1M37S,5
bYdr90NsanM,https://www.youtube.com/watch?v=bYdr90NsanM,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,BỊ TIỂU ĐƯỜNG NÊN ĂN ÍT HAY NHIỀU LẦN TRONG 1 NGÀY | THS BS PHAN ANH TUẤN OFFICIAL,7,7070,334,2023-01-12T11:30:20Z,7M55S,3
xv3GyO41QfM,https://www.youtube.com/watch?v=xv3GyO41QfM,UCp6mBHzWMjnGr7Bi9jDG9mQ,Quang Huy,Personal,Cách trị TIỂU ĐƯỜNG TYPE 2 đơn giản nhất!!,0,30,5,2024-09-07T16:04:10Z,37S,0
QGXTm2FIN1A,https://www.youtube.com/watch?v=QGXTm2FIN1A,UCkbemLDQ3Uq4kiKSBkYCRKA,Bác sĩ Enter,Personal,Bệnh tiểu đường #BenhTieuDuong #TieuDuong #DaiThaoDuong #KiemSoatDuongHuyet #Insulin,7,219,43,2025-06-20T00:00:34Z,4M57S,2
rV1JcfR5y_k,https://www.youtube.com/watch?v=rV1JcfR5y_k,UC1t9OlIDnekc_Krkoa3tKTA,Sức Khỏe Dồi Dào Dự án,Personal,Cơ chế bệnh đái tháo đường type 1,2,29,230,2017-10-10T08:59:02Z,2M13S,0
fGtF8TYbaSA,https://www.youtube.com/watch?v=fGtF8TYbaSA,UCB4HZL7m4x-ghBIJWEfCg5Q,Dược Sĩ Bình,Personal,Đái Tháo Đường Type 1 Và Cách Kiểm Soát Đường Huyết Hàng Ngày,1,14900,27,2023-10-01T11:04:03Z,9M46S,0
F0kaAdsdqhY,https://www.youtube.com/watch?v=F0kaAdsdqhY,UCfgw6-NLfuzQ20yuSBBl-ow,乐于助仁写字,Personal,"Nguyên nhân, triệu chứng Đái tháo đường Typ 1",5,1480,2924,2021-11-01T00:06:02Z,11M2S,0
mL7EeFCi-cQ,https://www.youtube.com/watch?v=mL7EeFCi-cQ,UCbpDLkRztNMlhpvq-8SBc3Q,Bác Sĩ Gia Đình Sài Gòn - SFD,Personal,Câu hỏi mọi người luôn quan tâm là bệnh tiểu đường type 2 có điều trị khỏi hay không?,1,613,23,2024-09-30T03:46:35Z,7M18S,0
ma65jWs08VU,https://www.youtube.com/watch?v=ma65jWs08VU,UCt7laUIoV-r6yksbe_p-6eQ,Đặng Kim Toàn Yoga Trị Liệu,Personal,"Bài tập Yoga chữa bệnh tiểu đường type 1 và 2 không lo biến chứng, bài 1 - Đặng kim toàn",27,128000,2109,2022-09-09T01:28:00Z,47M47S,2
SYpP-NCLfvY,https://www.youtube.com/watch?v=SYpP-NCLfvY,UC-HrsAwNy1PinPWiNnY7dSw,Dr Huyền Vũ,Personal,ADA2015 ( Phần 3) Điều trị Đái Tháo đường type 1,7,358,115,2019-04-08T02:41:30Z,1H41M43S,0
BkK53eR34ZM,https://www.youtube.com/watch?v=BkK53eR34ZM,UCt7laUIoV-r6yksbe_p-6eQ,Đặng Kim Toàn Yoga Trị Liệu,Personal,"Bài tập Yoga chữa bệnh tiểu đường type 1 và 2 không lo biến chứng, bài 2 - Đặng kim toàn",12,128000,1404,2022-09-10T23:46:54Z,43M49S,6
Ud7dH1ievIo,https://www.youtube.com/watch?v=Ud7dH1ievIo,UCmL5XFrOPUPfPznIVsUcTMA,ĐÔNG DƯỢC NESFACO,Personal,BEPHARIN - TIỂU ĐƯỜNG TYPE 2 LÀ GÌ?,3,11500,64,2019-05-31T08:09:15Z,3M36S,2
oFwjFEcbKak,https://www.youtube.com/watch?v=oFwjFEcbKak,UC5N9FsB7ZGEHyeb5Pa1bjjQ,Dược Sĩ Lan,Personal,"Người bị tiểu đường ăn uống như thế nào để ĐƯỜNG HUYẾT ỔN ĐỊNH, tránh biến chứng – 90% đang ăn sai",34,131000,788,2024-02-28T12:03:27Z,7M5S,2
qpbZr_wdkc4,https://www.youtube.com/watch?v=qpbZr_wdkc4,UCbXSHNop_NUvU-smlLoImng,Lương Y Nguyễn Thị Nghê - Chữa Bệnh Tiểu Đường,Personal,bệnh tiểu đường có nguy hiểm không|đái tháo đường type 2,0,2820,33,2019-07-31T07:38:54Z,4M37S,0
OhlFgcWeckU,https://www.youtube.com/watch?v=OhlFgcWeckU,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,BIỂU HIỆN BỆNH TIỂU ĐƯỜNG VÀ CÁC DẤU HIỆU CẢNH BÁO CẦN HẾT SỨC LƯU Ý | THS BS PHAN ANH TUẤN OFFICIAL,68,7070,4485,2022-06-01T12:25:48Z,6M48S,5
ZDS0WYjCPs0,https://www.youtube.com/watch?v=ZDS0WYjCPs0,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,BỐ MẸ BẠN CÓ KHIẾN BẠN BỊ TIỂU ĐƯỜNG HAY KHÔNG #shorts #thsbsphananhtuanofficial #tieuduong,14,7070,254,2023-08-20T11:30:22Z,39S,0
TVzvU8Dzexg,https://www.youtube.com/watch?v=TVzvU8Dzexg,UCdVk3iGoNFUN3bfesWSqUGA,Y KHOA BẾN TRE ,Personal,Phân biệt ĐTĐ type 1 và ĐTĐ type 2,3,9620,89,2021-10-06T10:05:52Z,2M8S,0
ZVyGdOSI2wY,https://www.youtube.com/watch?v=ZVyGdOSI2wY,UCmL5XFrOPUPfPznIVsUcTMA,ĐÔNG DƯỢC NESFACO,Personal,Tiểu đường type 1 và tiểu đường type 2 #tiểuđường #bepharin #apharin,5,11500,545,2025-02-21T07:08:19Z,1M14S,0
5uTRiZfptYY,https://www.youtube.com/watch?v=5uTRiZfptYY,UCkOvP5GlrnojdLe_GtioX1w,Hiếu Đình GroupX ,Personal,Giờ mới hiểu về những người bị tiểu đường  #shorts #healthy #gymmotivation,20,3630,1485,2023-03-29T01:10:16Z,1M1S,0
X34G94rQkvo,https://www.youtube.com/watch?v=X34G94rQkvo,UC5-Czyg9I1c__fSE68x2U0A,DS Pham Hoai Anh,Personal,Xét nghiệm đái tháo đường type I (type I diabetes test),8,547,322,2022-05-01T04:25:02Z,5M30S,3
pUAMMfpwDSA,https://www.youtube.com/watch?v=pUAMMfpwDSA,UCp6mBHzWMjnGr7Bi9jDG9mQ,Quang Huy,Personal,Cách trị TIỂU ĐƯỜNG TYPE 2 đơn giản nhất!!,0,30,6,2024-09-07T16:07:09Z,23S,0
TvwAM3TjhNU,https://www.youtube.com/watch?v=TvwAM3TjhNU,UCLTmZ5EwvqNkiHZ4_h_dA7Q,alo bac si nguyen,Personal,TIỂU ĐƯỜNG TYPE I vs TIỂU ĐƯỜNG TYPE II #daucotsong #thoaihoadotsong #alobacsinguyen #thoatvidiadem,4,412,175,2024-08-28T01:26:46Z,57S,0
JE7CBOMHEJs,https://www.youtube.com/watch?v=JE7CBOMHEJs,UCYdXT2Xz944Nd_7uemycpzw,SBTN ÚC CHÂU,Personal,Sống Vui Sống Khoẻ: BỆNH TIỂU ĐƯỜNG LOẠI 2 Phần 2,6,19100,1886,2014-10-29T06:05:33Z,30M34S,1
PH6igR1u8aY,https://www.youtube.com/watch?v=PH6igR1u8aY,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,5 LOẠI THỰC PHẨM DỄ BỊ TIỂU ĐƯỜNG #shorts #thsbsphananhtuanofficial,16,7070,594,2023-09-10T11:30:10Z,33S,1
Uxx6rL5qEDs,https://www.youtube.com/watch?v=Uxx6rL5qEDs,UC1H5_hi89GTAhEkN1Kk2xYA,Pháp Luật TP.HCM Online PLO,Personal,Clip tư vấn: Chế độ dinh dưỡng cho trẻ bị tiểu đường type 1 - plo.vn,2,51400,138,2014-12-17T09:24:07Z,6M32S,0
0BiHfwPHtLc,https://www.youtube.com/watch?v=0BiHfwPHtLc,UCC4Dc3-m0gv_yPljklvpmdQ,Liên Hương - Sức Khỏe Vàng,Personal,3 TYPE Tiểu Đường | Liên Hương  #shots,2,226,32,2024-03-24T14:29:22Z,47S,0
AAp8o7dEI0s,https://www.youtube.com/watch?v=AAp8o7dEI0s,UCwpYXqYAVlla9N87T1V3UOw,GIÁ NHƯ,Personal,"CÂU HỎI TĐ GIÁ NHƯ SỐ 30: "" BN ĐTĐ TYPE 1 CÓ CHỈ SỐ AXIT URIC CAO, CẦN LÀM GÌ ĐỂ CẢI THIỆN?""",0,165,0,2021-09-06T04:35:55Z,1M28S,0
ESX0tulBbRc,https://www.youtube.com/watch?v=ESX0tulBbRc,UCKEaz2zAUotAMW2MQ8T2_Zw,Tieuduong Asia,Personal,Nguyên nhân của bệnh tiểu đường và cách điều trị,4,243,51,2020-07-23T06:52:24Z,25M29S,2
Y0rwxS9BwQQ,https://www.youtube.com/watch?v=Y0rwxS9BwQQ,UCp6mBHzWMjnGr7Bi9jDG9mQ,Quang Huy,Personal,Cách trị TIỂU ĐƯỜNG TYPE 2 đơn giản nhất!!,1,30,4,2024-09-07T16:10:34Z,19S,0
whEXHrcP90Y,https://www.youtube.com/watch?v=whEXHrcP90Y,UCp6mBHzWMjnGr7Bi9jDG9mQ,Quang Huy,Personal,Cách trị TIỂU ĐƯỜNG TYPE 2 đơn giản nhất!!,0,30,2,2024-09-07T16:09:52Z,23S,0
HDUFZLgkWOs,https://www.youtube.com/watch?v=HDUFZLgkWOs,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,Bệnh Tiểu Đường Loại Nào Nguy Hiểm Nhất ? Đây Là Lời Khuyên Của Chuyên Gia Người Bệnh Cần Cảnh Giác,11,103000,1047,2020-11-06T00:00:05Z,11M40S,1
DiWFyUUo2AI,https://www.youtube.com/watch?v=DiWFyUUo2AI,UCC_7VYyBX-mKKgPntUx4IYw,VTC14 GREEN,Personal,Đái tháo đường: Hiểu nguy cơ - biết hành động |VTC14 GREEN,0,2360,12,2023-11-15T05:04:42Z,11M22S,0
OUrBZ8_pegw,https://www.youtube.com/watch?v=OUrBZ8_pegw,UCuNL7rfACenbBefX-4znyGA,Lập Phạm Đức,Personal,Hiểu về bệnh tiểu đường trong 5 phút | Whiteboard Infographic | meclip.vn,1,19100,126,2021-04-22T02:18:37Z,5M21S,0
c3NV7lHMx4A,https://www.youtube.com/watch?v=c3NV7lHMx4A,UC5N9FsB7ZGEHyeb5Pa1bjjQ,Dược Sĩ Lan,Personal,"5 người trong nhà cùng mắc tiểu đường, nhìn thực đơn bác sĩ hiểu ngay, tỉ lệ mắc bệnh là 100%",28,131000,1494,2024-10-14T12:00:17Z,8M14S,3
jhDJy4yCAQ0,https://www.youtube.com/watch?v=jhDJy4yCAQ0,UCiXk-s2Q1VBjnQGsJ0jbTmg,My Nhung Yoga Trị Liệu ,Personal,5 Lỗi ăn sáng người tiểu đường cần tránh #lốisốnglànhmạnh #tieuduong,9,414,2869,2025-08-07T04:27:35Z,12S,0
WOKb8Qztkxw,https://www.youtube.com/watch?v=WOKb8Qztkxw,UCmL5XFrOPUPfPznIVsUcTMA,ĐÔNG DƯỢC NESFACO,Personal,Tiểu đường type 2 uống thuốc gì? #tieuduong #nguyencongduc #shortvideo,5,11500,195,2024-06-14T09:15:03Z,54S,0
e0RH1NoLLtQ,https://www.youtube.com/watch?v=e0RH1NoLLtQ,UCajEfvBOPrAF5SluNYOom0w,kimsu huynh,Personal,Ca lâm sàng đái tháo đường typ 1,1,11,154,2020-08-04T09:13:57Z,20M27S,0
7rXbCCg-Vnw,https://www.youtube.com/watch?v=7rXbCCg-Vnw,UCyjm31tIOB87YJEWlQyedkQ,totrinhd2t,Personal,tiểu đường type 2,0,4,4,2024-12-04T16:27:46Z,1H14M46S,0
sJEe0s4X_DU,https://www.youtube.com/watch?v=sJEe0s4X_DU,UCDLhNWWQeFZep0eh_1VDVLQ,Emma Pham Kitchen,Personal,SÁCH CHỮA KHỎI BỆNH TIỂU ĐƯỜNG VÀ BỮA ĂN PHỤ,965,267000,73627,2021-11-09T11:21:52Z,10M16S,146
gaWORDUXEh4,https://www.youtube.com/watch?v=gaWORDUXEh4,UCpjYlo2NGsmoY8-b9dj4diA,Marek Skoczylas,Personal,87% cukrzyków WYLECZONYCH 😲! Leki nie miały szans.,4249,1120000,97324,2025-08-06T13:45:12Z,3M,52
NlAExDiwf7Q,https://www.youtube.com/watch?v=NlAExDiwf7Q,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,Chế Độ Ăn Chuẩn Nhất Dành Cho Người Tiểu Đường Tuyp 1 Người Bệnh Phải Biết Nếu Muốn Sống Thọ Hơn,20,103000,3724,2021-04-03T10:02:34Z,13M40S,1
_WK9ZfMDyhA,https://www.youtube.com/watch?v=_WK9ZfMDyhA,UCSCcR7ckfyA169MWg6PrNbA,Ths Ds Trần Thị Nhung,Personal,#tiểuđường Triệu chứng của ĐTĐ type 1 và 2 . Bộ sản phẩm giúp bệnh nhân có cơ hội bỏ thuốc tây,2,30000,47,2023-08-16T10:11:43Z,12M31S,2
4h15YpIpk_w,https://www.youtube.com/watch?v=4h15YpIpk_w,UCTlZx0LcdlMXrDD-vpFyW_w,Minhanh Lê,Personal,Điều trị đái tháo đường type 1 cô Thuý (DLS ĐT),0,30,29,2025-02-25T10:18:27Z,43M57S,0
R9X31d-6rZc,https://www.youtube.com/watch?v=R9X31d-6rZc,UC-DBvuODYky4tAimLSEHZUQ,THUỐC TỐT 24H,Personal,Tìm hiểu về bệnh tiểu đường tuyp 1 và tuyp 2,0,442,1263,2018-05-26T14:11:24Z,3M40S,0
IBRZ3z2RAVc,https://www.youtube.com/watch?v=IBRZ3z2RAVc,UCYO8RPtaJnD2bxC8CZl1_PA,Dr Ngọc Official ,Organization,Trái Cây Dành Cho Người Bị Tiểu Đường | Dr Ngọc,385,1310000,21770,2024-03-28T09:00:07Z,7M23S,88
7IYV7WGmFG4,https://www.youtube.com/watch?v=7IYV7WGmFG4,UC-c1TX2LiWJmhm6duI5Rd-w,BÁC SĨ TRẦN MINH OFFICIAL,Organization,CHỈ SỐ ĐƯỜNG HUYẾT CAO không nên ăn những thực phẩm này | Bác Sĩ Trần Minh,104,261000,2851,2024-05-14T05:00:07Z,1M28S,8
1UNg47FkedM,https://www.youtube.com/watch?v=1UNg47FkedM,UCY2tka3CeQCfqKZbLVXAQBg,Dược Sĩ Nguyên 5G,Personal,BỆNH TIỂU ĐƯỜNG: HIỂU VÀ PHÒNG NGỪA BỆNH TIỂU ĐƯỜNG TYPE 1 VÀ TYPE 2#DuocsiNguyen5G #Tieuduong,4,4790,336,2024-07-19T17:56:51Z,1H3S,0
